event_id,user_id,placing,army_id,army_name
vkKM2nbLwB,NNaZg4IiiR,11,7MZmTkjtvN,Veteran Guardsmen
vkKM2nbLwB,sfPB0SkEWj,12,LT7h2egMXA,Pathfinders
vkKM2nbLwB,dYwi4u9vc5,13,LT7h2egMXA,Pathfinders
vkKM2nbLwB,p76wS2KXUJ,14,oIGBgz0rWT,Ork Kommandos
vkKM2nbLwB,mX1Hc7erCm,15,oIGBgz0rWT,Ork Kommandos
vkKM2nbLwB,9GnAGDtR2f,16,LT7h2egMXA,Pathfinders
vkKM2nbLwB,SVdITjBRvx,17,EWadqM6wl8,Heretic Astartes
vkKM2nbLwB,OohXtZ3GkZ,18,B3KmZ1AIW8,Chaos Daemons
dnUtudYNcl,ISYf8u4qCh,1,HTyPzmoxpg,Wyrmblade
dnUtudYNcl,Sjhb2yH8y1,2,oIGBgz0rWT,Ork Kommandos
dnUtudYNcl,ItLbWbutXO,3,7MZmTkjtvN,Veteran Guardsmen
dnUtudYNcl,BsSqpVRkMq,4,GLnXqLn8WO,Troupe
dnUtudYNcl,HKniGzQD7g,5,g33HjqCsH4,Warp Coven
dnUtudYNcl,4DMD2WJUBU,6,dtN8qEq6BG,Hive Fleet
dnUtudYNcl,ENtBNZUCQf,7,HTyPzmoxpg,Wyrmblade
dnUtudYNcl,NaMA4kQGDr,8,TQG24C1NEf,Talons of the Emperor
dnUtudYNcl,Lpw9MyY5zH,9,Zwe3DsZjl9,Tomb World
dnUtudYNcl,OcluNW0oCT,10,oIGBgz0rWT,Ork Kommandos
lWgj3vd5gu,RjlaQggGr1,1,iZGEmAny5r,Novitiates
lWgj3vd5gu,R8H4JMLF69,2,oIGBgz0rWT,Ork Kommandos
lWgj3vd5gu,4vhcGcHGDc,3,iZGEmAny5r,Novitiates
lWgj3vd5gu,J93UYJ46T2,4,8ji58Izpt4,Genestealer Cults
lWgj3vd5gu,GcJlQA2ktQ,5,8ji58Izpt4,Genestealer Cults
lWgj3vd5gu,h2PyoGs0Fw,6,LT7h2egMXA,Pathfinders
lWgj3vd5gu,AVVD0L4LVH,7,LT7h2egMXA,Pathfinders
lWgj3vd5gu,QOin956sj5,8,7MZmTkjtvN,Veteran Guardsmen
lWgj3vd5gu,K1Zl5bRusB,9,iZGEmAny5r,Novitiates
lWgj3vd5gu,93DxYyzKk4,10,8ji58Izpt4,Genestealer Cults
lWgj3vd5gu,680LQ5MngK,11,CRhCbDdZmd,Commorite
lWgj3vd5gu,v98VE01hcS,12,7MZmTkjtvN,Veteran Guardsmen
lWgj3vd5gu,LNzQ2IC5ja,13,HMOIAMPQkF,Hunter Clade
lWgj3vd5gu,UWUozzHPHd,14,3F19iI0Bt3,Death Guard
lWgj3vd5gu,ZX1uCYI1V2,15,oIGBgz0rWT,Ork Kommandos
lWgj3vd5gu,3V8ULWTJJG,16,oIGBgz0rWT,Ork Kommandos
lWgj3vd5gu,GPDT20LKQG,17,7MZmTkjtvN,Veteran Guardsmen
lWgj3vd5gu,CkN4GQfA8H,18,8ji58Izpt4,Genestealer Cults
lWgj3vd5gu,bh2EtNanBv,19,HMOIAMPQkF,Hunter Clade
pQEz4FUVZN,vGNyXe4NgX,1,TQG24C1NEf,Talons of the Emperor
pQEz4FUVZN,ISPfB1pWC1,2,oIGBgz0rWT,Ork Kommandos
pQEz4FUVZN,GV17PKHRQD,3,YHDcQGGxCo,Imperial Guard
pQEz4FUVZN,FdSfCVQYwy,4,iZGEmAny5r,Novitiates
pQEz4FUVZN,9CR3yKHCLB,5,HMOIAMPQkF,Hunter Clade
pQEz4FUVZN,D17KQLGU6W,6,YHDcQGGxCo,Imperial Guard
pQEz4FUVZN,y7lZnbcdEp,7,Bs6dc7eIBo,Chaos Daemons
pQEz4FUVZN,MlEy2EoZsD,8,atAe92X7gE,Adeptus Astartes
pQEz4FUVZN,vNk6e2d6uN,9,3F19iI0Bt3,Death Guard
pQEz4FUVZN,O7nYqwMElL,10,iZGEmAny5r,Novitiates
pQEz4FUVZN,z1oJR30BLv,11,Q2QerOGPJE,Grey Knights
pQEz4FUVZN,tAW1PxwWys,12,BVZmx8Bp1S,Tyranids
pQEz4FUVZN,XMDFVUwEYE,13,g33HjqCsH4,Warp Coven
t7qToEgAGo,SDMFFcwFSg,1,4yp7iaApBV,Necrons
t7qToEgAGo,v4TSSs4Kla,2,oIGBgz0rWT,Ork Kommandos
t7qToEgAGo,pqyf0kUJEE,3,LT7h2egMXA,Pathfinders
t7qToEgAGo,ZWJYqPVCD0,4,iZGEmAny5r,Novitiates
t7qToEgAGo,QDLBhxDAmZ,5,TQG24C1NEf,Talons of the Emperor
t7qToEgAGo,GfqEYF9nPA,6,vfhoaJsxe1,Astra Militarum
ZZ06HH19ul,6icKLEBsVk,1,7MZmTkjtvN,Veteran Guardsmen
ZZ06HH19ul,80JMMADKA9,2,GLnXqLn8WO,Troupe
ZZ06HH19ul,9HGX9UKVt9,3,HTyPzmoxpg,Wyrmblade
ZZ06HH19ul,MpXktUocZq,4,TQG24C1NEf,Talons of the Emperor
ZZ06HH19ul,ENtBNZUCQf,5,HTyPzmoxpg,Wyrmblade
ZZ06HH19ul,B2AK93JFVF,6,GLnXqLn8WO,Troupe
ZZ06HH19ul,J6KXDDRDYB,7,TQG24C1NEf,Talons of the Emperor
ZZ06HH19ul,0PdqcaOArq,8,g33HjqCsH4,Warp Coven
ZZ06HH19ul,ISYf8u4qCh,9,HTyPzmoxpg,Wyrmblade
ZZ06HH19ul,Lpw9MyY5zH,10,Zwe3DsZjl9,Tomb World
40NVreUa1i,lFXa2J9Rtw,1,LT7h2egMXA,Pathfinders
40NVreUa1i,KtJV3WBOtc,2,HTyPzmoxpg,Wyrmblade
40NVreUa1i,SEXEnExFEC,3,GEoM3iLOFN,Harlequins
40NVreUa1i,hHYEbcoi6Y,4,LT7h2egMXA,Pathfinders
40NVreUa1i,4F45K8AEQ5,5,HMOIAMPQkF,Hunter Clade
40NVreUa1i,YMF67TET4A,6,TQG24C1NEf,Talons of the Emperor
40NVreUa1i,Ug8AqQqWcH,7,TQG24C1NEf,Talons of the Emperor
40NVreUa1i,WVQLX6DNVE,8,VNPKVFKkJx,Traitor Space Marine
40NVreUa1i,31WeSQ7x9g,9,VNPKVFKkJx,Traitor Space Marine
40NVreUa1i,ElQqRafcYj,10,7MZmTkjtvN,Veteran Guardsmen
40NVreUa1i,HxdQihENS2,11,7MZmTkjtvN,Veteran Guardsmen
40NVreUa1i,0GHY8JNWVX,12,HMOIAMPQkF,Hunter Clade
40NVreUa1i,ZZxccHpOVv,13,3sgr7td6cc,Daemons
40NVreUa1i,yjEmhEY4Ip,14,LT7h2egMXA,Pathfinders
40NVreUa1i,jCGYwtd9Vh,15,RVTtA8gCrz,Adeptus Custodes
40NVreUa1i,ThigRBHJ6B,16,GEoM3iLOFN,Harlequins
40NVreUa1i,LLMBQTRQ39,17,N2uSbuLvN0,Space Marine
40NVreUa1i,JB4MF7X9GK,18,CRhCbDdZmd,Commorite
40NVreUa1i,PcSFADOQCa,19,N2uSbuLvN0,Space Marine
40NVreUa1i,SweIrr4WrJ,20,3F19iI0Bt3,Death Guard
7SFSWa8A2m,YKDIH2Kgh0,1,7MZmTkjtvN,Veteran Guardsmen
7SFSWa8A2m,MdhzYEnWyq,2,i6brz7vN9F, Chaos Daemons
7SFSWa8A2m,38MH2Rqaib,3,RVTtA8gCrz,Adeptus Custodes
7SFSWa8A2m,628RF7GL7D,4,7MZmTkjtvN,Veteran Guardsmen
7SFSWa8A2m,QTK85J88V0,5,3F19iI0Bt3,Death Guard
7SFSWa8A2m,WdgxIwu4mm,6,HMOIAMPQkF,Hunter Clade
7SFSWa8A2m,Qv4ckaEUIP,7,VNPKVFKkJx,Traitor Space Marine
7SFSWa8A2m,8NA9Xac5jB,8,,
dHH1Cm8OLx,n4GstAORAI,1,g33HjqCsH4,Warp Coven
dHH1Cm8OLx,Oi7sHCF8Nd,2,Q2QerOGPJE,Grey Knights
dHH1Cm8OLx,MAMEGXBUR4,3,YHDcQGGxCo,Imperial Guard
dHH1Cm8OLx,uqc0fbrCcW,4,HTyPzmoxpg,Wyrmblade
dHH1Cm8OLx,otP5bJReLk,5,LT7h2egMXA,Pathfinders
dHH1Cm8OLx,U6pYsAfzXX,6,pAKAeIH3Ay,Greenskin
dHH1Cm8OLx,MTKG4P3WVE,7,RVTtA8gCrz,Adeptus Custodes
dHH1Cm8OLx,Qdb1QGWzOT,8,3F19iI0Bt3,Death Guard
dHH1Cm8OLx,S8Doi39Hb3,9,Q2QerOGPJE,Grey Knights
dHH1Cm8OLx,Blxtqad9wx,10,HTyPzmoxpg,Wyrmblade
n6kLI6JJW8,g4FbbSYwmK,1,oIGBgz0rWT,Ork Kommandos
n6kLI6JJW8,wUfjJph9Mx,2,LT7h2egMXA,Pathfinders
n6kLI6JJW8,W4OTjic3yD,3,EWadqM6wl8,Heretic Astartes
n6kLI6JJW8,3GypnqBZZO,4,vfhoaJsxe1,Astra Militarum
n6kLI6JJW8,FrwFZTN9fc,5,nEQNnAfnWE,Adepta Sororitas
l4JwNv0pKY,3tKp9F5aSw,1,LT7h2egMXA,Pathfinders
l4JwNv0pKY,U7cpQR58kR,2,Zwe3DsZjl9,Tomb World
l4JwNv0pKY,dAG7NCWl89,3,CRhCbDdZmd,Commorite
l4JwNv0pKY,nqcHHIqizz,4,VNPKVFKkJx,Traitor Space Marine
l4JwNv0pKY,lyzCMaF76z,5,g33HjqCsH4,Warp Coven
l4JwNv0pKY,DXTYauH8fq,6,HMOIAMPQkF,Hunter Clade
8a1N946Klx,9nByrCvHby,1,HMOIAMPQkF,Hunter Clade
8a1N946Klx,NxwcZXN0N1,2,HTyPzmoxpg,Wyrmblade
8a1N946Klx,ncB4ALqi9j,3,LT7h2egMXA,Pathfinders
8a1N946Klx,DaW7iDuh2D,4,pAKAeIH3Ay,Greenskin
8a1N946Klx,6vgUl9VNby,5,iZGEmAny5r,Novitiates
8a1N946Klx,grwIJuTp3S,6,VNPKVFKkJx,Traitor Space Marine
8a1N946Klx,p76wS2KXUJ,7,oIGBgz0rWT,Ork Kommandos
8a1N946Klx,9MkzRhbbJ3,8,oIGBgz0rWT,Ork Kommandos
8a1N946Klx,LFfRWTsdi0,9,atAe92X7gE,Adeptus Astartes
8a1N946Klx,xIKAw78WwA,10,oIGBgz0rWT,Ork Kommandos
8a1N946Klx,oqR4qLL9Ja,11,Zwe3DsZjl9,Tomb World
uxGAZBHCKE,6icKLEBsVk,1,LT7h2egMXA,Pathfinders
uxGAZBHCKE,Fyedb9tvit,2,7MZmTkjtvN,Veteran Guardsmen
uxGAZBHCKE,J6KXDDRDYB,3,TQG24C1NEf,Talons of the Emperor
uxGAZBHCKE,BsSqpVRkMq,4,GLnXqLn8WO,Troupe
uxGAZBHCKE,paCMNjkQb2,5,LT7h2egMXA,Pathfinders
uxGAZBHCKE,4DMD2WJUBU,6,dtN8qEq6BG,Hive Fleet
uxGAZBHCKE,B2AK93JFVF,7,GLnXqLn8WO,Troupe
uxGAZBHCKE,LHH5DPR236,8,dtN8qEq6BG,Hive Fleet
uxGAZBHCKE,bToR3p6F7E,9,oIGBgz0rWT,Ork Kommandos
uxGAZBHCKE,Lpw9MyY5zH,10,Zwe3DsZjl9,Tomb World
uxGAZBHCKE,zD5HAWP0l0,11,3F19iI0Bt3,Death Guard
uxGAZBHCKE,J64aoUISJR,12,VNPKVFKkJx,Traitor Space Marine
uxGAZBHCKE,80JMMADKA9,13,GLnXqLn8WO,Troupe
uxGAZBHCKE,OEbK66GoMC,14,oIGBgz0rWT,Ork Kommandos
uxGAZBHCKE,ItLbWbutXO,15,7MZmTkjtvN,Veteran Guardsmen
uxGAZBHCKE,jUGV6tkpcD,16,HTyPzmoxpg,Wyrmblade
uxGAZBHCKE,ENtBNZUCQf,17,HTyPzmoxpg,Wyrmblade
uxGAZBHCKE,TrfjKsJI0E,18,7MZmTkjtvN,Veteran Guardsmen
uxGAZBHCKE,0PdqcaOArq,19,VNPKVFKkJx,Traitor Space Marine
uxGAZBHCKE,P3M3WCHKXJ,20,HMOIAMPQkF,Hunter Clade
8SKutVvsP8,gJvGnXrjsP,1,HTyPzmoxpg,Wyrmblade
8SKutVvsP8,W1xCauWLAt,2,7MZmTkjtvN,Veteran Guardsmen
8SKutVvsP8,hHYEbcoi6Y,3,LT7h2egMXA,Pathfinders
8SKutVvsP8,HBLLBJAKX3,4,Zwe3DsZjl9,Tomb World
8SKutVvsP8,KtJV3WBOtc,5,HTyPzmoxpg,Wyrmblade
8SKutVvsP8,yjEmhEY4Ip,6,LT7h2egMXA,Pathfinders
8SKutVvsP8,MLBYKQHX3L,7,EWadqM6wl8,Heretic Astartes
8SKutVvsP8,ZZxccHpOVv,8,YHDcQGGxCo,Imperial Guard
8SKutVvsP8,3T79pAKjGd,9,EWadqM6wl8,Heretic Astartes
8SKutVvsP8,NKUPX1GC1N,10,GLnXqLn8WO,Troupe
8SKutVvsP8,YMF67TET4A,11,TQG24C1NEf,Talons of the Emperor
8SKutVvsP8,SPe3qbecMA,12,iZGEmAny5r,Novitiates
8SKutVvsP8,AX8QT6U5BE,13,BVZmx8Bp1S,Tyranids
8SKutVvsP8,4wkNIyjGBP,14,BVZmx8Bp1S,Tyranids
8SKutVvsP8,xqf16KJ9FJ,15,HMOIAMPQkF,Hunter Clade
8SKutVvsP8,HxdQihENS2,16,7MZmTkjtvN,Veteran Guardsmen
Z2EkzXGspa,WMoGFxP5vy,1,iZGEmAny5r,Novitiates
Z2EkzXGspa,97OivHpsDJ,2,oIGBgz0rWT,Ork Kommandos
Z2EkzXGspa,hY0Auty461,3,HMOIAMPQkF,Hunter Clade
Z2EkzXGspa,yn4Yrresxu,4,g33HjqCsH4,Warp Coven
Z2EkzXGspa,GNJfGV8ZSN,5,oIGBgz0rWT,Ork Kommandos
Z2EkzXGspa,4DMD2WJUBU,6,dtN8qEq6BG,Hive Fleet
Z2EkzXGspa,bLbeuiZxy6,7,HTyPzmoxpg,Wyrmblade
Z2EkzXGspa,YM4MAVU7D9,8,7MZmTkjtvN,Veteran Guardsmen
Z2EkzXGspa,U3KfedSae5,9,7MZmTkjtvN,Veteran Guardsmen
Z2EkzXGspa,lGoa1w2hV2,10,LT7h2egMXA,Pathfinders
Z2EkzXGspa,qtR9svbH4j,11,GLnXqLn8WO,Troupe
Z2EkzXGspa,EhH4fKW6FM,12,oIGBgz0rWT,Ork Kommandos
Z2EkzXGspa,kRqURvCOvZ,13,GLnXqLn8WO,Troupe
Z2EkzXGspa,tHPaNKr2IN,14,oIGBgz0rWT,Ork Kommandos
Z2EkzXGspa,rvHGwOQUCO,15,HQwaKYxl4M,Ecclesiarchy
Z2EkzXGspa,3DK9DqVVlg,16,3sgr7td6cc,Daemons
Z2EkzXGspa,O0Qjs2AZST,17,GLnXqLn8WO,Troupe
Z2EkzXGspa,1Dt6gblrEn,18,KW8kBVQRzg,Intercession Squad
Z2EkzXGspa,2jSHURWCbw,19,LT7h2egMXA,Pathfinders
Z2EkzXGspa,dOr4LAJQcJ,20,dtN8qEq6BG,Hive Fleet
Z2EkzXGspa,J6LLJPMCB2,21,Zwe3DsZjl9,Tomb World
Z2EkzXGspa,GX3NXPE3VF,22,Q2QerOGPJE,Grey Knights
Z2EkzXGspa,zC557uty2h,23,HMOIAMPQkF,Hunter Clade
Z2EkzXGspa,MGM5O0X9fo,24,atAe92X7gE,Adeptus Astartes
KiSQ3ROcMR,NxwcZXN0N1,1,HTyPzmoxpg,Wyrmblade
KiSQ3ROcMR,uGt2lhG5qI,2,CRhCbDdZmd,Commorite
KiSQ3ROcMR,dYwi4u9vc5,3,LT7h2egMXA,Pathfinders
KiSQ3ROcMR,URU9UbVdGq,4,iZGEmAny5r,Novitiates
KiSQ3ROcMR,ekuEAPN8rp,5,Q2QerOGPJE,Grey Knights
KiSQ3ROcMR,EB0VAC0DG6,6,7MZmTkjtvN,Veteran Guardsmen
KiSQ3ROcMR,s9tGMYqyTM,7,atAe92X7gE,Adeptus Astartes
KiSQ3ROcMR,DaW7iDuh2D,8,pAKAeIH3Ay,Greenskin
KiSQ3ROcMR,p76wS2KXUJ,9,oIGBgz0rWT,Ork Kommandos
KiSQ3ROcMR,98Qr5f1Zss,10,,
4MPCk75mit,1Xk0Qh8X6E,1,ZtYQzUFC68,Adeptus Mechanicus
4MPCk75mit,VVbADONJDS,2,4yp7iaApBV,Necrons
4MPCk75mit,PV2Kuf6qsT,3,N2uSbuLvN0,Space Marine
4MPCk75mit,r7HNyrAP9b,4,oEohwy67E8,T'au Empire
4MPCk75mit,8j0OMyZktJ,5,HMOIAMPQkF,Hunter Clade
4MPCk75mit,gdFSsbkxUb,6,KW8kBVQRzg,Intercession Squad
M66B29Csr6,J4OVCegQjI,1,iZGEmAny5r,Novitiates
M66B29Csr6,NCzOXiDyMY,2,7MZmTkjtvN,Veteran Guardsmen
M66B29Csr6,4YF5RXE8D4,3,7MZmTkjtvN,Veteran Guardsmen
M66B29Csr6,a9coB4irYC,4,g33HjqCsH4,Warp Coven
M66B29Csr6,tL4VSa8DUb,5,pAKAeIH3Ay,Greenskin
M66B29Csr6,LsFNNVDVoQ,6,oIGBgz0rWT,Ork Kommandos
M66B29Csr6,7zKpQHNueb,7,LT7h2egMXA,Pathfinders
M66B29Csr6,PosEx5laFm,8,atAe92X7gE,Adeptus Astartes
bjSQT52KMb,YMF67TET4A,1,N2uSbuLvN0,Space Marine
bjSQT52KMb,gJvGnXrjsP,2,N2uSbuLvN0,Space Marine
bjSQT52KMb,lFXa2J9Rtw,3,N2uSbuLvN0,Space Marine
bjSQT52KMb,CHvdAJY0Nj,4,N2uSbuLvN0,Space Marine
bjSQT52KMb,Ug8AqQqWcH,5,N2uSbuLvN0,Space Marine
bjSQT52KMb,I7vVzXPFuk,6,N2uSbuLvN0,Space Marine
bjSQT52KMb,NKUPX1GC1N,7,N2uSbuLvN0,Space Marine
bjSQT52KMb,VDmwBIjsPe,8,N2uSbuLvN0,Space Marine
bjSQT52KMb,VLE4LEU6AR,9,N2uSbuLvN0,Space Marine
bjSQT52KMb,LLMBQTRQ39,10,N2uSbuLvN0,Space Marine
khO9OxaBFu,97OivHpsDJ,1,iZGEmAny5r,Novitiates
khO9OxaBFu,wFLqwpyhLG,2,g33HjqCsH4,Warp Coven
khO9OxaBFu,55Cudpg5oj,3,oIGBgz0rWT,Ork Kommandos
khO9OxaBFu,LT0V51DUHX,4,7MZmTkjtvN,Veteran Guardsmen
khO9OxaBFu,8nkAJAaRl6,5,LT7h2egMXA,Pathfinders
khO9OxaBFu,A7KFKMWLLT,6,HTyPzmoxpg,Wyrmblade
khO9OxaBFu,avUW4E1ve4,7,GLnXqLn8WO,Troupe
khO9OxaBFu,ALHD1180YE,8,TQG24C1NEf,Talons of the Emperor
khO9OxaBFu,Ypco92wyMg,9,oIGBgz0rWT,Ork Kommandos
khO9OxaBFu,FAGGiEJO2W,10,g33HjqCsH4,Warp Coven
khO9OxaBFu,HxXaFcdtKz,11,HTyPzmoxpg,Wyrmblade
khO9OxaBFu,qCrkAsMeDM,12,dtN8qEq6BG,Hive Fleet
khO9OxaBFu,0pSrpIzRZx,13,3F19iI0Bt3,Death Guard
khO9OxaBFu,BTgm0utvHC,14,dtN8qEq6BG,Hive Fleet
0LOhmd9dc5,UpDkdjeEeg,1,oIGBgz0rWT,Ork Kommandos
0LOhmd9dc5,Xd56Bk7FZk,2,oIGBgz0rWT,Ork Kommandos
0LOhmd9dc5,F3bl9EL3bd,3,Q2QerOGPJE,Grey Knights
0LOhmd9dc5,EZ7UrRNzwo,4,HTyPzmoxpg,Wyrmblade
0LOhmd9dc5,dWl6MHD8jC,5,L89u8ltWQG,Drukhari
0LOhmd9dc5,1euZuTssll,6,7MZmTkjtvN,Veteran Guardsmen
0LOhmd9dc5,yXJz9Ud0a2,7,L89u8ltWQG,Drukhari
0LOhmd9dc5,AxUoanyRR2,8,3F19iI0Bt3,Death Guard
0LOhmd9dc5,bSsGCTTqZL,9,atAe92X7gE,Adeptus Astartes
0LOhmd9dc5,rSNCCbn6Kj,10,BVZmx8Bp1S,Tyranids
0LOhmd9dc5,AB6tk8uBNo,11,GLnXqLn8WO,Troupe
0LOhmd9dc5,tcVHQVb0lI,12,8ji58Izpt4,Genestealer Cults
Q0FcAsYYEa,b01zq6Xz6V,1,7MZmTkjtvN,Veteran Guardsmen
Q0FcAsYYEa,j53ZD3d5LK,2,iZGEmAny5r,Novitiates
Q0FcAsYYEa,c6H9mhr6bQ,3,oIGBgz0rWT,Ork Kommandos
Q0FcAsYYEa,Seq3RjaNAW,4,GLnXqLn8WO,Troupe
Q0FcAsYYEa,nGg1GuhDXy,5,g33HjqCsH4,Warp Coven
Q0FcAsYYEa,psmf8I4OQ8,6,oIGBgz0rWT,Ork Kommandos
Q0FcAsYYEa,gHbxsK00zZ,7,7MZmTkjtvN,Veteran Guardsmen
Q0FcAsYYEa,LrGQzpXhX7,8,GLnXqLn8WO,Troupe
Q0FcAsYYEa,kOXd65wi6B,9,g33HjqCsH4,Warp Coven
Q0FcAsYYEa,zjITEEokGj,10,GLnXqLn8WO,Troupe
Q0FcAsYYEa,6OdDDL61Vp,11,GLnXqLn8WO,Troupe
Q0FcAsYYEa,LFLrNicKDy,12,HTyPzmoxpg,Wyrmblade
Q0FcAsYYEa,q4WfHJYF86,13,HMOIAMPQkF,Hunter Clade
Q0FcAsYYEa,o5pNU4Daex,14,N2uSbuLvN0,Space Marine
Q0FcAsYYEa,b6wPitkEPL,15,GLnXqLn8WO,Troupe
Q0FcAsYYEa,3UfyutZpvt,16,HMOIAMPQkF,Hunter Clade
Q0FcAsYYEa,hRC4rmfr2F,17,iZGEmAny5r,Novitiates
Q0FcAsYYEa,q7BIlUdkLI,18,TQG24C1NEf,Talons of the Emperor
Q0FcAsYYEa,Wlel88imiY,19,iZGEmAny5r,Novitiates
Q0FcAsYYEa,EwyUlQRz5c,20,7MZmTkjtvN,Veteran Guardsmen
Q0FcAsYYEa,mnmkJHKI3I,21,VNPKVFKkJx,Traitor Space Marine
Q0FcAsYYEa,o1lQc7BDfA,22,dtN8qEq6BG,Hive Fleet
Q0FcAsYYEa,Nr7GUcRndT,23,g33HjqCsH4,Warp Coven
Q0FcAsYYEa,jraIGLIabe,24,g33HjqCsH4,Warp Coven
Q0FcAsYYEa,TI1WvtwjGq,25,N2uSbuLvN0,Space Marine
Q0FcAsYYEa,ehgEvBB2rQ,26,HTyPzmoxpg,Wyrmblade
Q0FcAsYYEa,tRer68wM2B,27,7MZmTkjtvN,Veteran Guardsmen
Q0FcAsYYEa,eTbcknEgkC,28,N2uSbuLvN0,Space Marine
Q0FcAsYYEa,LB3vyz7HIQ,29,HMOIAMPQkF,Hunter Clade
Q0FcAsYYEa,UBWEpcdfPe,30,GLnXqLn8WO,Troupe
Q0FcAsYYEa,C6Tzl3HTG2,31,7MZmTkjtvN,Veteran Guardsmen
Q0FcAsYYEa,ybIoE44MuD,32,dtN8qEq6BG,Hive Fleet
Q0FcAsYYEa,a8XHDugN7o,33,KW8kBVQRzg,Intercession Squad
Q0FcAsYYEa,PiXVJnhnpE,34,Q2QerOGPJE,Grey Knights
Q0FcAsYYEa,wzhQQRYjQ5,35,dtN8qEq6BG,Hive Fleet
Q0FcAsYYEa,fina2H8NVe,36,TQG24C1NEf,Talons of the Emperor
Q0FcAsYYEa,gaRVPH8YhN,37,VDpRBmwJeg,Craftworld
Q0FcAsYYEa,EoxcSuo0WZ,38,TQG24C1NEf,Talons of the Emperor
3wnpYbmHhv,KdpAF7i0FD,1,7MZmTkjtvN,Veteran Guardsmen
3wnpYbmHhv,U76cUnyDFz,2,g33HjqCsH4,Warp Coven
3wnpYbmHhv,9HCrE37s8D,3,HTyPzmoxpg,Wyrmblade
3wnpYbmHhv,QYJTB1CQQ8,4,iZGEmAny5r,Novitiates
3wnpYbmHhv,stv0tLdK38,5,7MZmTkjtvN,Veteran Guardsmen
3wnpYbmHhv,sLUpVf7YPL,6,GLnXqLn8WO,Troupe
3wnpYbmHhv,SsP9RhkDiX,7,GLnXqLn8WO,Troupe
3wnpYbmHhv,vGNyXe4NgX,8,HTyPzmoxpg,Wyrmblade
3wnpYbmHhv,n4GstAORAI,9,HTyPzmoxpg,Wyrmblade
3wnpYbmHhv,0RStqEkvCq,10,YHDcQGGxCo,Imperial Guard
3wnpYbmHhv,S8ECE5cCTJ,11,LT7h2egMXA,Pathfinders
3wnpYbmHhv,boOQPR8beM,12,g33HjqCsH4,Warp Coven
3wnpYbmHhv,YAMP3F5WYD,13,7MZmTkjtvN,Veteran Guardsmen
3wnpYbmHhv,otP5bJReLk,14,LT7h2egMXA,Pathfinders
3wnpYbmHhv,TjMaoZTPCM,15,iZGEmAny5r,Novitiates
3wnpYbmHhv,VGowXtLtF4,16,g33HjqCsH4,Warp Coven
rxzmk964RL,KdpAF7i0FD,1,7MZmTkjtvN,Veteran Guardsmen
rxzmk964RL,n4GstAORAI,2,HTyPzmoxpg,Wyrmblade
rxzmk964RL,YAMP3F5WYD,3,7MZmTkjtvN,Veteran Guardsmen
rxzmk964RL,S8ECE5cCTJ,4,LT7h2egMXA,Pathfinders
rxzmk964RL,BX79MV7DRU,5,oIGBgz0rWT,Ork Kommandos
rxzmk964RL,MdhzYEnWyq,6,HTyPzmoxpg,Wyrmblade
rxzmk964RL,MV3FFFUT7H,7,HTyPzmoxpg,Wyrmblade
rxzmk964RL,NwqmHpsxIj,8,HTyPzmoxpg,Wyrmblade
rxzmk964RL,PE3PYBPPVW,9,VNPKVFKkJx,Traitor Space Marine
rxzmk964RL,O7nYqwMElL,10,iZGEmAny5r,Novitiates
rxzmk964RL,0mFPYSUvhS,11,TQG24C1NEf,Talons of the Emperor
rxzmk964RL,ThRD6er7JH,12,dtN8qEq6BG,Hive Fleet
rxzmk964RL,x9FiL1Vuai,13,7MZmTkjtvN,Veteran Guardsmen
rxzmk964RL,YJXAuL52Qk,14,i6brz7vN9F, Chaos Daemons
asFDAKO6CG,9HCrE37s8D,1,HTyPzmoxpg,Wyrmblade
asFDAKO6CG,stv0tLdK38,2,7MZmTkjtvN,Veteran Guardsmen
asFDAKO6CG,vGNyXe4NgX,3,HTyPzmoxpg,Wyrmblade
asFDAKO6CG,VGowXtLtF4,4,g33HjqCsH4,Warp Coven
asFDAKO6CG,jx6LbWYShZ,5,HMOIAMPQkF,Hunter Clade
asFDAKO6CG,PKHdGULC17,6,7MZmTkjtvN,Veteran Guardsmen
asFDAKO6CG,4QMlnuptfr,7,g33HjqCsH4,Warp Coven
asFDAKO6CG,yHVnKnpz5H,8,BVZmx8Bp1S,Tyranids
asFDAKO6CG,3V3XU21L4M,9,7MZmTkjtvN,Veteran Guardsmen
asFDAKO6CG,Haa1Qqanbz,10,3F19iI0Bt3,Death Guard
asFDAKO6CG,mOo5ahzFkr,11,GLnXqLn8WO,Troupe
asFDAKO6CG,YfeLwZCLw8,12,dtN8qEq6BG,Hive Fleet
asFDAKO6CG,5OoMeHf11r,13,dtN8qEq6BG,Hive Fleet
asFDAKO6CG,ZL0jZXYRYo,14,HMOIAMPQkF,Hunter Clade
RHBvbEeABZ,U76cUnyDFz,1,g33HjqCsH4,Warp Coven
RHBvbEeABZ,sLUpVf7YPL,2,GLnXqLn8WO,Troupe
RHBvbEeABZ,0RStqEkvCq,3,YHDcQGGxCo,Imperial Guard
RHBvbEeABZ,boOQPR8beM,4,g33HjqCsH4,Warp Coven
RHBvbEeABZ,E9A15B10AP,5,CRhCbDdZmd,Commorite
RHBvbEeABZ,4B0YHucC8D,6,dtN8qEq6BG,Hive Fleet
RHBvbEeABZ,vyCU6wXzLK,7,iZGEmAny5r,Novitiates
